freq_Hz,PSD
4.907226562500540723e+01,2.523460951550355845e-15
4.931640625000543565e+01,2.445972125824905337e-15
4.956054687500545697e+01,2.371259214693153562e-15
4.980468750000548539e+01,2.299208603552138497e-15
5.004882812500551381e+01,2.229711956639681451e-15
5.029296875000554223e+01,2.162665837157422219e-15
5.053710937500557066e+01,2.097971540673333575e-15
5.078125000000559197e+01,2.035534851096961260e-15
5.102539062500562039e+01,1.975265765496734492e-15
5.126953125000564881e+01,1.917078307655714331e-15
5.151367187500567724e+01,1.860890387978670621e-15
5.175781250000569855e+01,1.806623479350974870e-15
5.200195312500572697e+01,1.754202590647303084e-15
5.224609375000575540e+01,1.703555971769094489e-15
5.249023437500578382e+01,1.654615028461325583e-15
5.273437500000581224e+01,1.607314148873975726e-15
5.297851562500583356e+01,1.561590562134628517e-15
5.322265625000586198e+01,1.517384161241884452e-15
5.346679687500589040e+01,1.474637478825676902e-15
5.371093750000591882e+01,1.433295427937073388e-15
5.395507812500594724e+01,1.393305302775936062e-15
5.419921875000596856e+01,1.354616599421396293e-15
5.444335937500599698e+01,1.317180942145995381e-15
5.468750000000602540e+01,1.280951972859858109e-15
5.493164062500605382e+01,1.245885270805558409e-15
5.517578125000607514e+01,1.211938231907693108e-15
5.541992187500610356e+01,1.179070035274383810e-15
5.566406250000613198e+01,1.147241513120198110e-15
5.590820312500616041e+01,1.116415094858153344e-15
5.615234375000618883e+01,1.086554756316553243e-15
5.639648437500621014e+01,1.057625903897971312e-15
5.664062500000623857e+01,1.029595350957180014e-15
5.688476562500626699e+01,1.002431245267069228e-15
5.712890625000629541e+01,9.761029798174681187e-16
5.737304687500632383e+01,9.505811943192037088e-16
5.761718750000634515e+01,9.258376579966046050e-16
5.786132812500637357e+01,9.018452808561114090e-16
5.810546875000640199e+01,8.785780016525514156e-16
5.834960937500643041e+01,8.560107996383098722e-16
5.859375000000645173e+01,8.341196195491741797e-16
5.883789062500648015e+01,8.128812995868271687e-16
5.908203125000650857e+01,7.922736674985658351e-16
5.932617187500653699e+01,7.722752712250293591e-16
5.957031250000656541e+01,7.528655412609113845e-16
5.981445312500658673e+01,7.340247452722196059e-16
6.005859375000661515e+01,7.157337610995566421e-16
6.030273437500664357e+01,6.979743134455167419e-16
6.054687500000667200e+01,6.807287464876809790e-16
6.079101562500670042e+01,6.639800627701058578e-16
6.103515625000672173e+01,6.477119349415032760e-16
6.127929687500675016e+01,6.319086141172806215e-16
6.152343750000677858e+01,6.165549022656908920e-16
6.176757812500680700e+01,6.016362197657500621e-16
6.201171875000682832e+01,5.871384821512282135e-16
6.225585937500685674e+01,5.730481152357070605e-16
6.250000000000688516e+01,5.593520557629251626e-16
6.274414062500691358e+01,5.460376983260745452e-16
6.298828125000694200e+01,5.330928907278876006e-16
6.323242187500696332e+01,5.205059200878809748e-16
6.347656250000699174e+01,5.082654902358542223e-16
6.372070312500702016e+01,4.963607027372663997e-16
6.396484375000704858e+01,4.847810471455720620e-16
6.420898437500707701e+01,4.735163838239060228e-16
6.445312500000710543e+01,4.625569225163470008e-16
6.469726562500713385e+01,4.518932262705694924e-16
6.494140625000714806e+01,4.415161707820451697e-16
6.518554687500717648e+01,4.314169646315296004e-16
6.542968750000720490e+01,4.215871038331377472e-16
6.567382812500723333e+01,4.120183929862035535e-16
6.591796875000726175e+01,4.027029019095996229e-16
6.616210937500729017e+01,3.936329777894258726e-16
6.640625000000731859e+01,3.848012345020818785e-16
6.665039062500734701e+01,3.762005177363331966e-16
6.689453125000737543e+01,3.678239440486427797e-16
6.713867187500738964e+01,3.596648115608154686e-16
6.738281250000741807e+01,3.517167085321200444e-16
6.762695312500744649e+01,3.439733846603915131e-16
6.787109375000747491e+01,3.364288093806661841e-16
6.811523437500750333e+01,3.290771713922142479e-16
6.835937500000753175e+01,3.219128239990134339e-16
6.860351562500756017e+01,3.149303211349145252e-16
6.884765625000758860e+01,3.081244107680743319e-16
6.909179687500761702e+01,3.014899356805686992e-16
6.933593750000763123e+01,2.950220464414152113e-16
6.958007812500765965e+01,2.887159014115034775e-16
6.982421875000768807e+01,2.825669064463921873e-16
7.006835937500771649e+01,2.765705938004806560e-16
7.031250000000774492e+01,2.707226200632117308e-16
7.055664062500777334e+01,2.650188022097429527e-16
7.080078125000780176e+01,2.594550838667220557e-16
7.104492187500783018e+01,2.540275308495676065e-16
7.128906250000785860e+01,2.487323417100649848e-16
7.153320312500788702e+01,2.435658260753789765e-16
7.177734375000790124e+01,2.385244168698545779e-16
7.202148437500792966e+01,2.336046518524504506e-16
7.226562500000795808e+01,2.288031819154896264e-16
7.250976562500798650e+01,2.241167556237522918e-16
7.275390625000801492e+01,2.195422286156138784e-16
7.299804687500804334e+01,2.150765473454648768e-16
7.324218750000807177e+01,2.107167567546860089e-16
7.348632812500810019e+01,2.064599850511666858e-16
7.373046875000812861e+01,2.023034592856399045e-16
7.397460937500814282e+01,1.982444769824493144e-16
7.421875000000817124e+01,1.942804297990020821e-16
7.446289062500819966e+01,1.904087750517875552e-16
7.470703125000822808e+01,1.866270645432792644e-16
7.495117187500825651e+01,1.829328986678427668e-16
7.519531250000828493e+01,1.793239747065457373e-16
7.543945312500831335e+01,1.757980415182530872e-16
7.568359375000834177e+01,1.723529209698090525e-16
7.592773437500837019e+01,1.689864951296401693e-16
7.617187500000838440e+01,1.656967172679028087e-16
7.641601562500841283e+01,1.624815858357771898e-16
7.666015625000844125e+01,1.593391812054341080e-16
7.690429687500846967e+01,1.562676056893850870e-16
7.714843750000849809e+01,1.532650528656455365e-16
7.739257812500852651e+01,1.503297420875372139e-16
7.763671875000855493e+01,1.474599592800630714e-16
7.788085937500858336e+01,1.446540284767727579e-16
7.812500000000861178e+01,1.419103340137579477e-16
7.836914062500864020e+01,1.392272930531189111e-16
7.861328125000865441e+01,1.366033823423649066e-16
7.885742187500868283e+01,1.340371018002767373e-16
7.910156250000871125e+01,1.315270211939262467e-16
7.934570312500873968e+01,1.290717226105870383e-16
7.958984375000876810e+01,1.266698487961329289e-16
7.983398437500879652e+01,1.243200660451611771e-16
8.007812500000882494e+01,1.220210921772309877e-16
8.032226562500885336e+01,1.197716637231180292e-16
8.056640625000888178e+01,1.175705693265997611e-16
8.081054687500889600e+01,1.154166183307050977e-16
8.105468750000892442e+01,1.133086583077688966e-16
8.129882812500895284e+01,1.112455723946955905e-16
8.154296875000898126e+01,1.092262635867056784e-16
8.178710937500900968e+01,1.072496733131453863e-16
8.203125000000903810e+01,1.053147726599439723e-16
8.227539062500906653e+01,1.034205538900287381e-16
8.251953125000909495e+01,1.015660425661959088e-16
8.276367187500912337e+01,9.975028766240711236e-17
8.300781250000913758e+01,9.797236455123114238e-17
8.325195312500916600e+01,9.623137017215328802e-17
8.349609375000919442e+01,9.452643635288726287e-17
8.374023437500922284e+01,9.285670114462705066e-17
8.398437500000925127e+01,9.122133960925155471e-17
8.422851562500927969e+01,8.961954642967774908e-17
8.447265625000930811e+01,8.805052883247898159e-17
8.471679687500933653e+01,8.651352074882275748e-17
8.496093750000936495e+01,8.500780514159275544e-17
8.520507812500939337e+01,8.353256714314660843e-17
8.544921875000940759e+01,8.208723523297375973e-17
8.569335937500943601e+01,8.067100783642981535e-17
8.593750000000946443e+01,7.928326364627886230e-17
8.618164062500949285e+01,7.792333667772146294e-17
8.642578125000952127e+01,7.659059696601302156e-17
8.666992187500954969e+01,7.528441501440082239e-17
8.691406250000957812e+01,7.400419434438479254e-17
8.715820312500960654e+01,7.274934285410164611e-17
8.740234375000963496e+01,7.151928461340670261e-17
8.764648437500964917e+01,7.031346667879835606e-17
8.789062500000967759e+01,6.913133378336659285e-17
8.813476562500970601e+01,6.797236331261976049e-17
8.837890625000973444e+01,6.683603405216311583e-17
8.862304687500976286e+01,6.572184038269189422e-17
8.886718750000979128e+01,6.462929050486286311e-17
8.911132812500981970e+01,6.355790430699381649e-17
8.935546875000984812e+01,6.250721385723165042e-17
8.959960937500987654e+01,6.147676352076808324e-17
8.984375000000989075e+01,6.046610609594608812e-17
9.008789062500991918e+01,5.947480969400326313e-17
9.033203125000994760e+01,5.850244946760475568e-17
9.057617187500997602e+01,5.754861354961607619e-17
9.082031250001000444e+01,5.661289703054537999e-17
9.106445312501003286e+01,5.569490932284372400e-17
9.130859375001006129e+01,5.479426569333470741e-17
9.155273437501008971e+01,5.391059186042805837e-17
9.179687500001011813e+01,5.304352206262354865e-17
9.204101562501014655e+01,5.219270332139568979e-17
9.228515625001016076e+01,5.135778428048636160e-17
9.252929687501018918e+01,5.053842679212022454e-17
9.277343750001021760e+01,4.973430084936407652e-17
9.301757812501024603e+01,4.894508183102458237e-17
9.326171875001027445e+01,4.817045551154927851e-17
9.350585937501030287e+01,4.741011106260415797e-17
9.375000000001033129e+01,4.666375153312564172e-17
9.399414062501035971e+01,4.593108307636102184e-17
9.423828125001038813e+01,4.521181332514134482e-17
9.448242187501040235e+01,4.450567050174440735e-17
9.472656250001043077e+01,4.381237320970758955e-17
9.497070312501045919e+01,4.313166711634908467e-17
9.521484375001048761e+01,4.246327255290138202e-17
9.545898437501051603e+01,4.180694975580386282e-17
9.570312500001054445e+01,4.116244592124291724e-17
9.594726562501057288e+01,4.052951849111581550e-17
9.619140625001060130e+01,3.990792712651963590e-17
9.643554687501062972e+01,3.929744437733166624e-17
9.667968750001064393e+01,3.869783941687841884e-17
9.692382812501067235e+01,3.810889423666372476e-17
9.716796875001070077e+01,3.753039091956191963e-17
9.741210937501072920e+01,3.696211792943485631e-17
9.765625000001075762e+01,3.640386945850480046e-17
9.790039062501078604e+01,3.585544375024114425e-17
9.814453125001081446e+01,3.531664219389203575e-17
9.838867187501084288e+01,3.478727389824644976e-17
9.863281250001087130e+01,3.426714819594905496e-17
9.887695312501088551e+01,3.375608280574416616e-17
9.912109375001091394e+01,3.325389600141138341e-17
9.936523437501094236e+01,3.276041339771086752e-17
9.960937500001097078e+01,3.227545941390652294e-17
9.985351562501099920e+01,3.179887108273141289e-17
1.000976562500110276e+02,3.133047856507298536e-17
1.003417968750110560e+02,3.087012383868226297e-17
1.005859375000110845e+02,3.041764848029693167e-17
1.008300781250111129e+02,2.997289847802224289e-17
1.010742187500111413e+02,2.953572401057537662e-17
1.013183593750111555e+02,2.910597689891922112e-17
1.015625000000111839e+02,2.868351280428418079e-17
1.018066406250112124e+02,2.826819301035428382e-17
1.020507812500112408e+02,2.785987577795252644e-17
1.022949218750112692e+02,2.745843041961856811e-17
1.025390625000112976e+02,2.706372264240561521e-17
1.027832031250113261e+02,2.667562315017038722e-17
1.030273437500113545e+02,2.629400666315536745e-17
1.032714843750113829e+02,2.591874912456656631e-17
1.035156250000113971e+02,2.554972948195524663e-17
1.037597656250114255e+02,2.518682829332636057e-17
1.040039062500114539e+02,2.482993394759097137e-17
1.042480468750114824e+02,2.447892663846491531e-17
1.044921875000115108e+02,2.413370070361674342e-17
1.047363281250115392e+02,2.379414449452154535e-17
1.049804687500115676e+02,2.346015336968874321e-17
1.052246093750115961e+02,2.313162225896707259e-17
1.054687500000116245e+02,2.280844934117570886e-17
1.057128906250116387e+02,2.249053549696507900e-17
1.059570312500116671e+02,2.217778254534373642e-17
1.062011718750116955e+02,2.187009446342195507e-17
1.064453125000117240e+02,2.156737853596258500e-17
1.066894531250117524e+02,2.126954222196338320e-17
1.069335937500117808e+02,2.097649659559102622e-17
1.071777343750118092e+02,2.068815261444529919e-17
1.074218750000118376e+02,2.040442417030055222e-17
1.076660156250118661e+02,2.012522878957664859e-17
1.079101562500118945e+02,1.985048305139793477e-17
1.081542968750119087e+02,1.958010148081456185e-17
1.083984375000119371e+02,1.931401353189451171e-17
1.086425781250119655e+02,1.905213422274056740e-17
1.088867187500119940e+02,1.879439108370772748e-17
1.091308593750120224e+02,1.854070748609026880e-17
1.093750000000120508e+02,1.829101222613977232e-17
1.096191406250120792e+02,1.804523286343298650e-17
1.098632812500121076e+02,1.780329942063979571e-17
1.101074218750121361e+02,1.756514293022063498e-17
1.103515625000121503e+02,1.733069680752602773e-17
1.105957031250121787e+02,1.709989388460574037e-17
1.108398437500122071e+02,1.687267114818033644e-17
1.110839843750122355e+02,1.664896320223032874e-17
1.113281250000122640e+02,1.642871015377347362e-17
1.115722656250122924e+02,1.621184950342135908e-17
1.118164062500123208e+02,1.599832165643759492e-17
1.120605468750123492e+02,1.578806977762433476e-17
1.123046875000123777e+02,1.558103448928272357e-17
1.125488281250123919e+02,1.537716004392908114e-17
1.127929687500124203e+02,1.517639325010200902e-17
1.130371093750124487e+02,1.497867720944263114e-17
1.132812500000124771e+02,1.478396070844258061e-17
1.135253906250125056e+02,1.459219169917523940e-17
1.137695312500125340e+02,1.440331886602222371e-17
1.140136718750125624e+02,1.421729222208284596e-17
1.142578125000125908e+02,1.403406323590996253e-17
1.145019531250126192e+02,1.385358330105883651e-17
1.147460937500126477e+02,1.367580651284872142e-17
1.149902343750126619e+02,1.350068512197790302e-17
1.152343750000126903e+02,1.332817345487445945e-17
1.154785156250127187e+02,1.315823073754975638e-17
1.157226562500127471e+02,1.299080917924061659e-17
1.159667968750127756e+02,1.282586769973097474e-17
1.162109375000128040e+02,1.266336488745887699e-17
1.164550781250128324e+02,1.250325830537802429e-17
1.166992187500128608e+02,1.234550948226757347e-17
1.169433593750128892e+02,1.219007685176397018e-17
1.171875000000129035e+02,1.203692144841521499e-17
1.174316406250129319e+02,1.188600854342082500e-17
1.176757812500129603e+02,1.173729679048923466e-17
1.179199218750129887e+02,1.159075086009460713e-17
1.181640625000130171e+02,1.144633548189581720e-17
1.184082031250130456e+02,1.130401424222658358e-17
1.186523437500130740e+02,1.116375347576800128e-17
1.188964843750131024e+02,1.102551817445680573e-17
1.191406250000131308e+02,1.088927561763372709e-17
1.193847656250131450e+02,1.075499293760036488e-17
1.196289062500131735e+02,1.062263703169894995e-17
1.198730468750132019e+02,1.049217836506416273e-17
1.201171875000132303e+02,1.036358366322632417e-17
1.203613281250132587e+02,1.023682393547640102e-17
1.206054687500132871e+02,1.011186810624435787e-17
1.208496093750133156e+02,9.988689428778403047e-18
1.210937500000133440e+02,9.867255379016314172e-18
1.213378906250133724e+02,9.747540466298328517e-18
1.215820312500134008e+02,9.629516133586856008e-18
1.218261718750134150e+02,9.513155154319574112e-18
1.220703125000134435e+02,9.398429804845487915e-18
1.223144531250134719e+02,9.285316312274210940e-18
1.225585937500135003e+02,9.173785949390816941e-18
1.228027343750135287e+02,9.063814914471568021e-18
1.230468750000135572e+02,8.955378776625580988e-18
1.232910156250135856e+02,8.848451698176550514e-18
1.235351562500136140e+02,8.743011253305182272e-18
1.237792968750136424e+02,8.639032413141678422e-18
1.240234375000136566e+02,8.536492719238975347e-18
1.242675781250136851e+02,8.435369791936171916e-18
1.245117187500137135e+02,8.335640238001373014e-18
1.247558593750137419e+02,8.237283678311308353e-18
1.250000000000137703e+02,8.140277649632654846e-18
1.252441406250137987e+02,8.044599700799128273e-18
1.254882812500138272e+02,7.950232001295344326e-18
1.257324218750138556e+02,7.857151398668631814e-18
1.259765625000138840e+02,7.765339472204169938e-18
1.262207031250138982e+02,7.674775811174708042e-18
1.264648437500139266e+02,7.585440695517425815e-18
1.267089843750139551e+02,7.497316358045256447e-18
1.269531250000139835e+02,7.410382812160267770e-18
1.271972656250140119e+02,7.324622156862829683e-18
1.274414062500140403e+02,7.240016542199162358e-18
1.276855468750140687e+02,7.156547800187443079e-18
1.279296875000140972e+02,7.074198833944774237e-18
1.281738281250141256e+02,6.992952421128608714e-18
1.284179687500141540e+02,6.912791357345844611e-18
1.286621093750141824e+02,6.833700016730758430e-18
1.289062500000142109e+02,6.755660421885431836e-18
1.291503906250142393e+02,6.678658930331592509e-18
1.293945312500142677e+02,6.602677775307375059e-18
1.296386718750142677e+02,6.527702600779650626e-18
1.298828125000142961e+02,6.453717248313658284e-18
1.301269531250143245e+02,6.380708430391815021e-18
1.303710937500143530e+02,6.308659583105520227e-18
1.306152343750143814e+02,6.237557260612975153e-18
1.308593750000144098e+02,6.167388872191481706e-18
1.311035156250144382e+02,6.098135774732069548e-18
1.313476562500144667e+02,6.029789065908653063e-18
1.315917968750144951e+02,5.962333404479621023e-18
1.318359375000145235e+02,5.895755056812303567e-18
1.320800781250145519e+02,5.830042137986365569e-18
1.323242187500145803e+02,5.765180277607705746e-18
1.325683593750146088e+02,5.701158187635897895e-18
1.328125000000146372e+02,5.637964442252957342e-18
1.330566406250146656e+02,5.575582906557099670e-18
1.333007812500146940e+02,5.514005389761523834e-18
1.335449218750147224e+02,5.453219424785326014e-18
1.337890625000147509e+02,5.393212065085209575e-18
1.340332031250147793e+02,5.333973066985899949e-18
1.342773437500147793e+02,5.275490694087119512e-18
1.345214843750148077e+02,5.217754031027105227e-18
1.347656250000148361e+02,5.160752422281053450e-18
1.350097656250148646e+02,5.104474981222896357e-18
1.352539062500148930e+02,5.048911048704854864e-18
1.354980468750149214e+02,4.994050657117645050e-18
1.357421875000149498e+02,4.939883654212845035e-18
1.359863281250149782e+02,4.886399401405668743e-18
1.362304687500150067e+02,4.833589163376069622e-18
1.364746093750150351e+02,4.781442064395084839e-18
1.367187500000150635e+02,4.729949529401331527e-18
1.369628906250150919e+02,4.679101650664406438e-18
1.372070312500151203e+02,4.628889470062667596e-18
1.374511718750151488e+02,4.579303912351494782e-18
1.376953125000151772e+02,4.530335623192074305e-18
1.379394531250152056e+02,4.481976623017157058e-18
1.381835937500152340e+02,4.434217591253239920e-18
1.384277343750152625e+02,4.387050180758020202e-18
1.386718750000152625e+02,4.340466647122269471e-18
1.389160156250152909e+02,4.294457378948417888e-18
1.391601562500153193e+02,4.249015718222400796e-18
1.394042968750153477e+02,4.204132887960549188e-18
1.396484375000153761e+02,4.159801184034404721e-18
1.398925781250154046e+02,4.116013373656442493e-18
1.401367187500154330e+02,4.072760725487362156e-18
1.403808593750154614e+02,4.030036728534205279e-18
1.406250000000154898e+02,3.987834314959424847e-18
1.408691406250155183e+02,3.946144798374551014e-18
1.411132812500155467e+02,3.904962056657066121e-18
1.413574218750155751e+02,3.864279555214515920e-18
1.416015625000156035e+02,3.824089014971880011e-18
