freq_Hz,PSD
1.418457031250156319e+02,3.868819585518694305e-23
1.420898437500156604e+02,3.828908206578652858e-23
1.423339843750156888e+02,3.789475044378487351e-23
1.425781250000157172e+02,3.750513612890280527e-23
1.428222656250157456e+02,3.712017441287735026e-23
1.430664062500157740e+02,3.673980235777965312e-23
1.433105468750157740e+02,3.636395687776322628e-23
1.435546875000158025e+02,3.599257761212240683e-23
1.437988281250158309e+02,3.562560296886506291e-23
1.440429687500158593e+02,3.526297378460543884e-23
1.442871093750158877e+02,3.490463159415939353e-23
1.445312500000159162e+02,3.455051827776488655e-23
1.447753906250159446e+02,3.420057738830754107e-23
1.450195312500159730e+02,3.385475204140934730e-23
1.452636718750160014e+02,3.351298754569506768e-23
1.455078125000160298e+02,3.317523020066040235e-23
1.457519531250160583e+02,3.284142520412841591e-23
1.459960937500160867e+02,3.251152051669813607e-23
1.462402343750161151e+02,3.218546407954241791e-23
1.464843750000161435e+02,3.186320454121280375e-23
1.467285156250161720e+02,3.154469138280219430e-23
1.469726562500162004e+02,3.122987545336384691e-23
1.472167968750162288e+02,3.091870756063572500e-23
1.474609375000162572e+02,3.061113914512909714e-23
1.477050781250162856e+02,3.030712302952208427e-23
1.479492187500162856e+02,3.000661258535254898e-23
1.481933593750163141e+02,2.970956119342921920e-23
1.484375000000163425e+02,2.941592427265660278e-23
1.486816406250163709e+02,2.912565669497849464e-23
1.489257812500163993e+02,2.883871301153463224e-23
1.491699218750164277e+02,2.855505332397299444e-23
1.494140625000164562e+02,2.827463060015349470e-23
1.496582031250164846e+02,2.799740537236354033e-23
1.499023437500165130e+02,2.772333518240226499e-23
1.501464843750165414e+02,2.745237976245652284e-23
1.503906250000165699e+02,2.718449765323616123e-23
1.506347656250165983e+02,2.691964998347103566e-23
1.508789062500166267e+02,2.665779707636979144e-23
1.511230468750166551e+02,2.639890082233576817e-23
1.513671875000166835e+02,2.614292241852074461e-23
1.516113281250167120e+02,2.588982512406394938e-23
1.518554687500167404e+02,2.563957149628718763e-23
1.520996093750167688e+02,2.539212527061409691e-23
1.523437500000167688e+02,2.514745049854102806e-23
1.525878906250167972e+02,2.490551173853539119e-23
1.528320312500168257e+02,2.466627439969495262e-23
1.530761718750168541e+02,2.442970340235200870e-23
1.533203125000168825e+02,2.419576596418694077e-23
1.535644531250169109e+02,2.396442709868932888e-23
1.538085937500169393e+02,2.373565548498191031e-23
1.540527343750169678e+02,2.350941765247216199e-23
1.542968750000169962e+02,2.328568173755126952e-23
1.545410156250170246e+02,2.306441682631958780e-23
1.547851562500170530e+02,2.284559096641119969e-23
1.550292968750170814e+02,2.262917375752743088e-23
1.552734375000171099e+02,2.241513558360254988e-23
1.555175781250171383e+02,2.220344573038781800e-23
1.557617187500171667e+02,2.199407514149851137e-23
1.560058593750171951e+02,2.178699505829460245e-23
1.562500000000172236e+02,2.158217667004266210e-23
1.564941406250172520e+02,2.137959192099695071e-23
1.567382812500172804e+02,2.117921295708202570e-23
1.569824218750172804e+02,2.098101253841399043e-23
1.572265625000173088e+02,2.078496342115949589e-23
1.574707031250173372e+02,2.059103944090591746e-23
1.577148437500173657e+02,2.039921401598415825e-23
1.579589843750173941e+02,2.020946089871190719e-23
1.582031250000174225e+02,2.002175528381494930e-23
1.584472656250174509e+02,1.983607125980312483e-23
1.586914062500174794e+02,1.965238481160233830e-23
1.589355468750175078e+02,1.947067069623880083e-23
1.591796875000175362e+02,1.929090481591866785e-23
1.594238281250175646e+02,1.911306440780516035e-23
1.596679687500175930e+02,1.893712429604315978e-23
1.599121093750176215e+02,1.876306260675917292e-23
1.601562500000176499e+02,1.859085583944912911e-23
1.604003906250176783e+02,1.842048196780609443e-23
1.606445312500177067e+02,1.825191835298393734e-23
1.608886718750177351e+02,1.808514306669316250e-23
1.611328125000177636e+02,1.792013462487822173e-23
1.613769531250177636e+02,1.775687153467573166e-23
1.616210937500177920e+02,1.759533314615034717e-23
1.618652343750178204e+02,1.743549816497006521e-23
1.621093750000178488e+02,1.727734640269536962e-23
1.623535156250178773e+02,1.712085762180309599e-23
1.625976562500179057e+02,1.696601175483687040e-23
1.628417968750179341e+02,1.681278950745918013e-23
1.630859375000179625e+02,1.666117043494268022e-23
1.633300781250179909e+02,1.651113723566647190e-23
1.635742187500180194e+02,1.636266926231299189e-23
1.638183593750180478e+02,1.621574870153351498e-23
1.640625000000180762e+02,1.607035731516049182e-23
1.643066406250181046e+02,1.592647622768847932e-23
1.645507812500181331e+02,1.578408839980940676e-23
1.647949218750181615e+02,1.564317554087474798e-23
1.650390625000181899e+02,1.550372061059636091e-23
1.652832031250182183e+02,1.536570611152396073e-23
1.655273437500182467e+02,1.522911557723331658e-23
1.657714843750182752e+02,1.509393136481510488e-23
1.660156250000182752e+02,1.496013806039335709e-23
1.662597656250183036e+02,1.482771856566512367e-23
1.665039062500183320e+02,1.469665715932868863e-23
1.667480468750183604e+02,1.456693776562003133e-23
1.669921875000183888e+02,1.443854494898992680e-23
1.672363281250184173e+02,1.431146275617818668e-23
1.674804687500184457e+02,1.418567671707826811e-23
1.677246093750184741e+02,1.406117092329332122e-23
1.679687500000185025e+02,1.393793124524796567e-23
1.682128906250185310e+02,1.381594246035750257e-23
1.684570312500185594e+02,1.369519037399143222e-23
1.687011718750185878e+02,1.357566079313592703e-23
1.689453125000186162e+02,1.345733923426838311e-23
1.691894531250186446e+02,1.334021221157000379e-23
1.694335937500186731e+02,1.322426537051836494e-23
1.696777343750187015e+02,1.310948611741589189e-23
1.699218750000187299e+02,1.299586006836198822e-23
1.701660156250187583e+02,1.288337453392474164e-23
1.704101562500187867e+02,1.277201642602210635e-23
1.706542968750187867e+02,1.266177294138148282e-23
1.708984375000188152e+02,1.255263077735595032e-23
1.711425781250188436e+02,1.244457824635369066e-23
1.713867187500188720e+02,1.233760237933382044e-23
1.716308593750189004e+02,1.223169099340760811e-23
1.718750000000189289e+02,1.212683235812434560e-23
1.721191406250189573e+02,1.202301418958655585e-23
1.723632812500189857e+02,1.192022485634208543e-23
1.726074218750190141e+02,1.181845268895631765e-23
1.728515625000190425e+02,1.171768652029175758e-23
1.730957031250190710e+02,1.161791423544879318e-23
1.733398437500190994e+02,1.151912560028192489e-23
1.735839843750191278e+02,1.142130896241850885e-23
1.738281250000191562e+02,1.132445373434126316e-23
1.740722656250191847e+02,1.122854889776221296e-23
1.743164062500192131e+02,1.113358369731459736e-23
1.745605468750192415e+02,1.103954823355144243e-23
1.748046875000192699e+02,1.094643185474091351e-23
1.750488281250192699e+02,1.085422397418269876e-23
1.752929687500192983e+02,1.076291467923511027e-23
1.755371093750193268e+02,1.067249431563030064e-23
1.757812500000193552e+02,1.058295252815250632e-23
1.760253906250193836e+02,1.049427981989840187e-23
1.762695312500194120e+02,1.040646699543396931e-23
1.765136718750194404e+02,1.031950371262168668e-23
1.767578125000194689e+02,1.023338136695700237e-23
1.770019531250194973e+02,1.014808999156556968e-23
1.772460937500195257e+02,1.006362110031437905e-23
1.774902343750195541e+02,9.979965025859172331e-24
1.777343750000195826e+02,9.897113764192370043e-24
1.779785156250196110e+02,9.815057615282228351e-24
1.782226562500196394e+02,9.733787836263151780e-24
1.784667968750196678e+02,9.653296315475938074e-24
1.787109375000196962e+02,9.573575074331017439e-24
1.789550781250197247e+02,9.494614570046807088e-24
1.791992187500197531e+02,9.416406915660137921e-24
1.794433593750197815e+02,9.338944449218944682e-24
1.796875000000197815e+02,9.262218165744379285e-24
1.799316406250198099e+02,9.186220922271863535e-24
1.801757812500198384e+02,9.110944763373910856e-24
1.804199218750198668e+02,9.036380936818485401e-24
1.806640625000198952e+02,8.962522648671743581e-24
1.809082031250199236e+02,8.889362617875579393e-24
1.811523437500199520e+02,8.816892690726375733e-24
1.813964843750199805e+02,8.745105216338097694e-24
1.816406250000200089e+02,8.673993454907251337e-24
1.818847656250200373e+02,8.603549670324221815e-24
1.821289062500200657e+02,8.533767437334045775e-24
1.823730468750200941e+02,8.464638655513983298e-24
1.826171875000201226e+02,8.396156588692531461e-24
1.828613281250201510e+02,8.328315630388073945e-24
1.831054687500201794e+02,8.261107981312672280e-24
1.833496093750202078e+02,8.194526115731938076e-24
1.835937500000202363e+02,8.128564470014319892e-24
1.838378906250202647e+02,8.063216387664069814e-24
1.840820312500202931e+02,7.998474624529212511e-24
1.843261718750202931e+02,7.934333838043997515e-24
1.845703125000203215e+02,7.870786782211562543e-24
1.848144531250203499e+02,7.807827419291325879e-24
1.850585937500203784e+02,7.745449780271314090e-24
1.853027343750204068e+02,7.683647949272082068e-24
1.855468750000204352e+02,7.622415262805505179e-24
1.857910156250204636e+02,7.561745964597209807e-24
1.860351562500204921e+02,7.501634392632408254e-24
1.862792968750205205e+02,7.442074153661313040e-24
1.865234375000205489e+02,7.383060707274143370e-24
1.867675781250205773e+02,7.324586530903789280e-24
1.870117187500206057e+02,7.266647508536075034e-24
1.872558593750206342e+02,7.209237216831331938e-24
1.875000000000206626e+02,7.152350605472975709e-24
1.877441406250206910e+02,7.095982243056510652e-24
1.879882812500207194e+02,7.040126147430147888e-24
1.882324218750207478e+02,6.984777821788079213e-24
1.884765625000207763e+02,6.929931423442988824e-24
1.887207031250207763e+02,6.875582536077519174e-24
1.889648437500208047e+02,6.821724888292326800e-24
1.892089843750208331e+02,6.768354358661590583e-24
1.894531250000208615e+02,6.715465209622088640e-24
1.896972656250208900e+02,6.663053079569535011e-24
1.899414062500209184e+02,6.611112929632342649e-24
1.901855468750209468e+02,6.559639522811043658e-24
1.904296875000209752e+02,6.508628745738090036e-24
1.906738281250210036e+02,6.458075295173700863e-24
1.909179687500210321e+02,6.407974824281641622e-24
1.911621093750210605e+02,6.358322389849091087e-24
1.914062500000210889e+02,6.309113832778118162e-24
1.916503906250211173e+02,6.260344379195464442e-24
1.918945312500211458e+02,6.212009670775800968e-24
1.921386718750211742e+02,6.164105200987700984e-24
1.923828125000212026e+02,6.116626579957718308e-24
1.926269531250212310e+02,6.069569659856679419e-24
1.928710937500212594e+02,6.022930100789375043e-24
1.931152343750212879e+02,5.976703577693786638e-24
1.933593750000212879e+02,5.930886104474719134e-24
1.936035156250213163e+02,5.885473404817454354e-24
1.938476562500213447e+02,5.840461399866570525e-24
1.940917968750213731e+02,5.795846479938701256e-24
1.943359375000214015e+02,5.751623699968867935e-24
1.945800781250214300e+02,5.707790136832616597e-24
1.948242187500214584e+02,5.664341449598464026e-24
1.950683593750214868e+02,5.621273751806661466e-24
1.953125000000215152e+02,5.578583386440277625e-24
1.955566406250215437e+02,5.536266440392107451e-24
1.958007812500215721e+02,5.494319335002155956e-24
1.960449218750216005e+02,5.452738348639708158e-24
1.962890625000216289e+02,5.411519748281292272e-24
1.965332031250216573e+02,5.370660029238023621e-24
1.967773437500216858e+02,5.330155565836225916e-24
1.970214843750217142e+02,5.290003046643490990e-24
1.972656250000217426e+02,5.250198640375412169e-24
1.975097656250217710e+02,5.210739125497405047e-24
1.977539062500217710e+02,5.171621127642062225e-24
1.979980468750217995e+02,5.132841095918982936e-24
1.982421875000218279e+02,5.094396013765976380e-24
1.984863281250218563e+02,5.056282370751778341e-24
1.987304687500218847e+02,5.018496728972334063e-24
1.989746093750219131e+02,4.981036299209668226e-24
1.992187500000219416e+02,4.943897713007606855e-24
1.994628906250219700e+02,4.907077567773702310e-24
1.997070312500219984e+02,4.870573155555413330e-24
1.999511718750220268e+02,4.834381055147675620e-24
2.001953125000220552e+02,4.798498543517732930e-24
2.004394531250220837e+02,4.762922453412558746e-24
2.006835937500221121e+02,4.727649813298859557e-24
2.009277343750221405e+02,4.692677558515325739e-24
2.011718750000221689e+02,4.658002869686409916e-24
2.014160156250221974e+02,4.623622987578188228e-24
2.016601562500222258e+02,4.589534819559991114e-24
2.019042968750222542e+02,4.555735611699336767e-24
2.021484375000222826e+02,4.522222945556938437e-24
2.023925781250222826e+02,4.488993395995786245e-24
2.026367187500223110e+02,4.456044776302940190e-24
2.028808593750223395e+02,4.423374119376892381e-24
2.031250000000223679e+02,4.390978904074937092e-24
2.033691406250223963e+02,4.358856341059294089e-24
2.036132812500224247e+02,4.327003859428500225e-24
2.038574218750224532e+02,4.295418997787267584e-24
2.041015625000224816e+02,4.264098768383877060e-24
2.043457031250225100e+02,4.233041486563874802e-24
2.045898437500225384e+02,4.202243874499486209e-24
2.048339843750225668e+02,4.171703693611432572e-24
2.050781250000225953e+02,4.141418610255831060e-24
2.053222656250226237e+02,4.111386011579379737e-24
2.055664062500226521e+02,4.081603555121065379e-24
2.058105468750226805e+02,4.052069083222879891e-24
2.060546875000227089e+02,4.022779960887657940e-24
2.062988281250227374e+02,3.993733848790084338e-24
2.065429687500227658e+02,3.964928786852227968e-24
2.067871093750227942e+02,3.936362193806854216e-24
2.070312500000227942e+02,3.908031941907919255e-24
2.072753906250228226e+02,3.879935875421092395e-24
2.075195312500228511e+02,3.852071391886191779e-24
2.077636718750228795e+02,3.824437012542509635e-24
2.080078125000229079e+02,3.797030050105417393e-24
2.082519531250229363e+02,3.769848311554520690e-24
2.084960937500229647e+02,3.742890029714285451e-24
2.087402343750229932e+02,3.716153034446950990e-24
2.089843750000230216e+02,3.689635063663206849e-24
2.092285156250230500e+02,3.663334316144406889e-24
2.094726562500230784e+02,3.637248618653501122e-24
2.097167968750231068e+02,3.611375989719345889e-24
2.099609375000231353e+02,3.585714551293397909e-24
2.102050781250231637e+02,3.560262092358383329e-24
2.104492187500231921e+02,3.535016886243295606e-24
2.106933593750232205e+02,3.509977041636236703e-24
2.109375000000232490e+02,3.485140553818976806e-24
2.111816406250232774e+02,3.460505464024593814e-24
2.114257812500232774e+02,3.436070260678959144e-24
2.116699218750233058e+02,3.411832683586441857e-24
2.119140625000233342e+02,3.387791022224785787e-24
2.121582031250233626e+02,3.363943702436324912e-24
2.124023437500233911e+02,3.340288758636133978e-24
2.126464843750234195e+02,3.316824325340500901e-24
2.128906250000234479e+02,3.293548838293760772e-24
2.131347656250234763e+02,3.270460503434318807e-24
2.133789062500235048e+02,3.247557578945007507e-24
2.136230468750235332e+02,3.224838396757566353e-24
2.138671875000235616e+02,3.202301192756010416e-24
2.141113281250235900e+02,3.179944580328688629e-24
2.143554687500236184e+02,3.157766647171742470e-24
2.145996093750236469e+02,3.135765684510662077e-24
2.148437500000236753e+02,3.113940513514323302e-24
2.150878906250237037e+02,3.092289044167716522e-24
2.153320312500237321e+02,3.070810076621410236e-24
2.155761718750237605e+02,3.049501791279523741e-24
2.158203125000237890e+02,3.028362857215460773e-24
2.160644531250237890e+02,3.007391532221815421e-24
2.163085937500238174e+02,2.986586507758358938e-24
2.165527343750238458e+02,2.965946117946552700e-24
2.167968750000238742e+02,2.945468941635563210e-24
2.170410156250239027e+02,2.925153537706596793e-24
2.172851562500239311e+02,2.904998450637560559e-24
2.175292968750239595e+02,2.885002076054104493e-24
2.177734375000239879e+02,2.865163293490761710e-24
2.180175781250240163e+02,2.845480545769782905e-24
2.182617187500240448e+02,2.825952376541283249e-24
2.185058593750240732e+02,2.806577474078499497e-24
2.187500000000241016e+02,2.787354408226510154e-24
2.189941406250241300e+02,2.768281947931438435e-24
2.192382812500241585e+02,2.749358464572687893e-24
2.194824218750241869e+02,2.730583141392838389e-24
2.197265625000242153e+02,2.711954164997451626e-24
2.199707031250242437e+02,2.693470427091393809e-24
2.202148437500242721e+02,2.675130649352222575e-24
2.204589843750242721e+02,2.656933544754868605e-24
2.207031250000243006e+02,2.638877904294945782e-24
2.209472656250243290e+02,2.620962341864191599e-24
2.211914062500243574e+02,2.603185798228025342e-24
2.214355468750243858e+02,2.585546885571384704e-24
2.216796875000244142e+02,2.568044559119864485e-24
2.219238281250244427e+02,2.550677345752104737e-24
2.221679687500244711e+02,2.533444337806948801e-24
2.224121093750244995e+02,2.516344267450643187e-24
2.226562500000245279e+02,2.499375880680699501e-24
2.229003906250245564e+02,2.482538141578744822e-24
2.231445312500245848e+02,2.465829823886435158e-24
2.233886718750246132e+02,2.449249906499284125e-24
2.236328125000246416e+02,2.432797050638220913e-24
2.238769531250246700e+02,2.416470429796141524e-24
2.241210937500246985e+02,2.400268662969002163e-24
2.243652343750247269e+02,2.384190878587580235e-24
2.246093750000247553e+02,2.368236010737608255e-24
2.248535156250247837e+02,2.352402695371329869e-24
2.250976562500247837e+02,2.336690260332907060e-24
2.253417968750248122e+02,2.321097430620451175e-24
2.255859375000248406e+02,2.305623196743877968e-24
2.258300781250248690e+02,2.290266404881602655e-24
2.260742187500248974e+02,2.275026635307637690e-24
2.263183593750249258e+02,2.259901985432790067e-24
2.265625000000249543e+02,2.244892120998861867e-24
2.268066406250249827e+02,2.229995776487705187e-24
2.270507812500250111e+02,2.215212068113439580e-24
2.272949218750250395e+02,2.200540010867797403e-24
2.275390625000250679e+02,2.185978592968103902e-24
2.277832031250250964e+02,2.171527020085169482e-24
2.280273437500251248e+02,2.157184075425495564e-24
2.282714843750251532e+02,2.142949102532875951e-24
2.285156250000251816e+02,2.128821056428090612e-24
2.287597656250252101e+02,2.114799079253132854e-24
2.290039062500252385e+02,2.100882087481909079e-24
2.292480468750252669e+02,2.087069510759064831e-24
2.294921875000252953e+02,2.073360167595859193e-24
2.297363281250252953e+02,2.059753272213071750e-24
2.299804687500253237e+02,2.046248048280638326e-24
2.302246093750253522e+02,2.032843401685364431e-24
2.304687500000253806e+02,2.019538743975201222e-24
2.307128906250254090e+02,2.006333051435359193e-24
2.309570312500254374e+02,1.993225687721025773e-24
2.312011718750254659e+02,1.980215498271157862e-24
2.314453125000254943e+02,1.967301922226065677e-24
2.316894531250255227e+02,1.954484096570034411e-24
2.319335937500255511e+02,1.941761140062273986e-24
2.321777343750255795e+02,1.929132469756626567e-24
2.324218750000256080e+02,1.916596893698505895e-24
2.326660156250256364e+02,1.904153966929227377e-24
2.329101562500256648e+02,1.891802807549968015e-24
2.331542968750256932e+02,1.879542629337826601e-24
2.333984375000257216e+02,1.867372686052086057e-24
2.336425781250257501e+02,1.855292181723126872e-24
2.338867187500257785e+02,1.843300556256017519e-24
2.341308593750257785e+02,1.831396724056507721e-24
2.343750000000258069e+02,1.819580278620313252e-24
2.346191406250258353e+02,1.807850338525310806e-24
2.348632812500258638e+02,1.796206241106532859e-24
2.351074218750258922e+02,1.784647237112926726e-24
2.353515625000259206e+02,1.773172631479605150e-24
2.355957031250259490e+02,1.761781610865318614e-24
2.358398437500259774e+02,1.750473658386658740e-24
2.360839843750260059e+02,1.739248025478230617e-24
2.363281250000260343e+02,1.728104006405063910e-24
2.365722656250260627e+02,1.717040978800885157e-24
2.368164062500260911e+02,1.706058145436654607e-24
2.370605468750261196e+02,1.695154995697855786e-24
2.373046875000261480e+02,1.684330977263029310e-24
2.375488281250261764e+02,1.673585005264453512e-24
2.377929687500262048e+02,1.662916791149916553e-24
2.380371093750262332e+02,1.652325668027687117e-24
2.382812500000262617e+02,1.641810999552804775e-24
2.385253906250262901e+02,1.631371979545025802e-24
2.387695312500262901e+02,1.621008155187910333e-24
2.390136718750263185e+02,1.610718921272167808e-24
2.392578125000263469e+02,1.600503600173957218e-24
2.395019531250263753e+02,1.590361481311832813e-24
2.397460937500264038e+02,1.580292393433939951e-24
2.399902343750264322e+02,1.570295270048614565e-24
2.402343750000264606e+02,1.560369647374512384e-24
2.404785156250264890e+02,1.550515145676686054e-24
2.407226562500265175e+02,1.540730880564461634e-24
2.409667968750265459e+02,1.531016605539749325e-24
2.412109375000265743e+02,1.521371381997114206e-24
2.414550781250266027e+02,1.511795109167418765e-24
2.416992187500266311e+02,1.502286730946271115e-24
2.419433593750266596e+02,1.492846102902456651e-24
2.421875000000266880e+02,1.483472500571766485e-24
2.424316406250267164e+02,1.474165268971364548e-24
2.426757812500267448e+02,1.464924231157620042e-24
2.429199218750267733e+02,1.455748473624992148e-24
2.431640625000268017e+02,1.446637660161781418e-24
2.434082031250268017e+02,1.437591264824804636e-24
2.436523437500268301e+02,1.428608696704686835e-24
2.438964843750268585e+02,1.419689520498138675e-24
2.441406250000268869e+02,1.410833202933396166e-24
2.443847656250269154e+02,1.402039268478165455e-24
2.446289062500269438e+02,1.393307111003261487e-24
2.448730468750269722e+02,1.384636297585251378e-24
2.451171875000270006e+02,1.376026542210234362e-24
2.453613281250270290e+02,1.367476913670778050e-24
2.456054687500270575e+02,1.358987351170303046e-24
2.458496093750270859e+02,1.350557177596164205e-24
2.460937500000271143e+02,1.342185963402629006e-24
2.463378906250271427e+02,1.333873176098274732e-24
2.465820312500271712e+02,1.325618523842848540e-24
2.468261718750271996e+02,1.317421378827116418e-24
2.470703125000272280e+02,1.309281368490345503e-24
2.473144531250272564e+02,1.301197935987751374e-24
2.475585937500272848e+02,1.293170725585206056e-24
2.478027343750272848e+02,1.285199311379390457e-24
2.480468750000273133e+02,1.277283255339107762e-24
2.482910156250273417e+02,1.269422023691434820e-24
2.485351562500273701e+02,1.261615255582163851e-24
2.487792968750273985e+02,1.253862580599471092e-24
2.490234375000274269e+02,1.246163185145058188e-24
2.492675781250274554e+02,1.238517561387785380e-24
2.495117187500274838e+02,1.230924357495110145e-24
2.497558593750275122e+02,1.223383557195728926e-24
2.500000000000275406e+02,1.215894688149192292e-24
2.502441406250275691e+02,1.208457326189620944e-24
2.504882812500275975e+02,1.201071185087827651e-24
2.507324218750276259e+02,1.193735819595303628e-24
2.509765625000276543e+02,1.186450711569172136e-24
2.512207031250276827e+02,1.179215427132744719e-24
2.514648437500277112e+02,1.172029839538315447e-24
2.517089843750277396e+02,1.164893366992225965e-24
2.519531250000277680e+02,1.157805761553197348e-24
2.521972656250277964e+02,1.150766535570274261e-24
2.524414062500277964e+02,1.143775356992042985e-24
2.526855468750278249e+02,1.136831816915210546e-24
2.529296875000278533e+02,1.129935605651217729e-24
2.531738281250278817e+02,1.123086371260075817e-24
2.534179687500279101e+02,1.116283610050601843e-24
2.536621093750279385e+02,1.109527159786926263e-24
2.539062500000279670e+02,1.102816456002331737e-24
2.541503906250279954e+02,1.096151375095121295e-24
2.543945312500280238e+02,1.089531360028357048e-24
2.546386718750280522e+02,1.082956163771853416e-24
2.548828125000280806e+02,1.076425487282946446e-24
2.551269531250281091e+02,1.069938812879797468e-24
2.553710937500281375e+02,1.063496058198049592e-24
2.556152343750281659e+02,1.057096645572975899e-24
2.558593750000281943e+02,1.050740396567371283e-24
2.561035156250281943e+02,1.044426933932199051e-24
2.563476562500282512e+02,1.038155892899415980e-24
2.565917968750282512e+02,1.031927074531076283e-24
2.568359375000283080e+02,1.025739985935680343e-24
2.570800781250283080e+02,1.019594469049556512e-24
2.573242187500283649e+02,1.013489972799294209e-24
2.575683593750283649e+02,1.007426562378807464e-24
2.578125000000284217e+02,1.001403516632006202e-24
2.580566406250284217e+02,9.954208615978114738e-25
2.583007812500284786e+02,9.894780752722799607e-25
2.585449218750284786e+02,9.835749296517115233e-25
2.587890625000285354e+02,9.777110977586399714e-25
2.590332031250285354e+02,9.718864091885685201e-25
2.592773437500285354e+02,9.661004525562046276e-25
2.595214843750285922e+02,9.603529157582265044e-25
2.597656250000285922e+02,9.546435681935104497e-25
2.600097656250286491e+02,9.489720595549157243e-25
2.602539062500286491e+02,9.433382208854604909e-25
2.604980468750287059e+02,9.377416211916241635e-25
2.607421875000287059e+02,9.321820396554964069e-25
2.609863281250287628e+02,9.266592953840550317e-25
2.612304687500287628e+02,9.211730248633831055e-25
2.614746093750288196e+02,9.157228934331767667e-25
2.617187500000288196e+02,9.103087510237083739e-25
2.619628906250288765e+02,9.049302871415729762e-25
2.622070312500288765e+02,8.995871838918198926e-25
2.624511718750289333e+02,8.942792091535745103e-25
2.626953125000289333e+02,8.890062568362308813e-25
2.629394531250289901e+02,8.837676912479462802e-25
2.631835937500289901e+02,8.785636281111758368e-25
2.634277343750290470e+02,8.733936076617917749e-25
2.636718750000290470e+02,8.682574881334512658e-25
2.639160156250290470e+02,8.631548921393039433e-25
2.641601562500291038e+02,8.580857325181685479e-25
2.644042968750291038e+02,8.530496523556081845e-25
2.646484375000291607e+02,8.480464082744802924e-25
2.648925781250291607e+02,8.430758274485162578e-25
2.651367187500292175e+02,8.381375228261596284e-25
2.653808593750292175e+02,8.332314016573179280e-25
2.656250000000292744e+02,8.283572048655716296e-25
2.658691406250292744e+02,8.235146696029744178e-25
2.661132812500293312e+02,8.187034882644567049e-25
2.663574218750293312e+02,8.139235880620154188e-25
2.666015625000293880e+02,8.091746625984742427e-25
2.668457031250293880e+02,8.044564451539967325e-25
2.670898437500294449e+02,7.997687727159812083e-25
2.673339843750294449e+02,7.951113465465817092e-25
2.675781250000295017e+02,7.904839898364190844e-25
2.678222656250295017e+02,7.858866093801418136e-25
2.680664062500295586e+02,7.813187040799054643e-25
2.683105468750295586e+02,7.767803302501429723e-25
2.685546875000295586e+02,7.722710617445765431e-25
2.687988281250296154e+02,7.677908922751812657e-25
2.690429687500296154e+02,7.633394336370544871e-25
2.692871093750296723e+02,7.589165628630349462e-25
2.695312500000296723e+02,7.545220822326080708e-25
2.697753906250297291e+02,7.501557490380943429e-25
2.700195312500297291e+02,7.458172506989873878e-25
2.702636718750297860e+02,7.415066485513449481e-25
2.705078125000297860e+02,7.372235577296755792e-25
2.707519531250298428e+02,7.329677908250622336e-25
2.709960937500298428e+02,7.287391718586466821e-25
2.712402343750298996e+02,7.245375453881035264e-25
2.714843750000298996e+02,7.203626465329570771e-25
2.717285156250299565e+02,7.162143179828494044e-25
2.719726562500299565e+02,7.120924429010961401e-25
2.722167968750300133e+02,7.079967156007022161e-25
2.724609375000300133e+02,7.039268442623714665e-25
2.727050781250300702e+02,6.998829245913928392e-25
2.729492187500300702e+02,6.958646971016479041e-25
2.731933593750300702e+02,6.918718160647388140e-25
2.734375000000301270e+02,6.879042189262256558e-25
2.736816406250301270e+02,6.839616968657754831e-25
2.739257812500301839e+02,6.800440722616597131e-25
2.741699218750301839e+02,6.761510742281134321e-25
2.744140625000302407e+02,6.722827969491947467e-25
2.746582031250302407e+02,6.684388320331167641e-25
2.749023437500302975e+02,6.646190311469880007e-25
2.751464843750302975e+02,6.608232142270060637e-25
2.753906250000303544e+02,6.570513463857777055e-25
2.756347656250303544e+02,6.533031131292739500e-25
2.758789062500304112e+02,6.495784255734279266e-25
2.761230468750304112e+02,6.458770572933089494e-25
2.763671875000304681e+02,6.421989004358915638e-25
2.766113281250304681e+02,6.385437150143481899e-25
2.768554687500305249e+02,6.349114035424802143e-25
2.770996093750305249e+02,6.313018610475342972e-25
2.773437500000305249e+02,6.277147321169103804e-25
2.775878906250305818e+02,6.241500814438922153e-25
2.778320312500305818e+02,6.206076152151465591e-25
2.780761718750306386e+02,6.170871820676971914e-25
2.783203125000306386e+02,6.135886765035646515e-25
2.785644531250306954e+02,6.101119169381101390e-25
2.788085937500306954e+02,6.066567894046607120e-25
2.790527343750307523e+02,6.032231003554131456e-25
2.792968750000307523e+02,5.998106323504548326e-25
2.795410156250308091e+02,5.964194334513593988e-25
2.797851562500308091e+02,5.930491477862582962e-25
2.800292968750308660e+02,5.896997459938096587e-25
2.802734375000308660e+02,5.863710253708669997e-25
2.805175781250309228e+02,5.830628855991452170e-25
2.807617187500309228e+02,5.797751758607982690e-25
2.810058593750309797e+02,5.765077177208217962e-25
2.812500000000309797e+02,5.732604134824120357e-25
2.814941406250310365e+02,5.700331074572913246e-25
2.817382812500310365e+02,5.668256237580908020e-25
2.819824218750310365e+02,5.636379367202086946e-25
2.822265625000310934e+02,5.604696917216031907e-25
2.824707031250310934e+02,5.573210242195072373e-25
2.827148437500311502e+02,5.541915811829176060e-25
2.829589843750311502e+02,5.510813492024947129e-25
2.832031250000312070e+02,5.479901714989460171e-25
2.834472656250312070e+02,5.449178852116901867e-25
2.836914062500312639e+02,5.418643950677233826e-25
